"t","smoothMedian","smooth5","smooth95","date"
346,3474.11688055963,2195.49425768154,5182.49875367782,2021-12-13
347,3828.50637450301,2300.65231362976,5338.61166778343,2021-12-14
348,3983.51812031307,2380.77511393081,5398.22957774372,2021-12-15
349,3946.64102612805,2405.29843736979,5379.58283175314,2021-12-16
350,3896.45290747061,2355.11031871234,5312.21399506323,2021-12-17
351,3775.95245001921,2293.30385571701,5141.93972860997,2021-12-18
352,3616.79265202644,2242.35897684125,4677.74576067592,2021-12-19
353,3391.10095163066,2109.35580600968,4275.23435319703,2021-12-20
354,3041.45497032079,2008.94126269498,3934.40550617331,2021-12-21
355,2856.66727493444,1902.3537266793,3655.25921960475,2021-12-22
356,2489.80298223422,1820.15741917757,3354.20239741518,2021-12-23
357,2497.24791856834,1781.46430542412,3070.75266271802,2021-12-24
358,2334.05711513032,1730.75637400757,2804.91001551325,2021-12-25
359,2103.53070562221,1668.03362492791,2556.67445580088,2021-12-26
