"t","smoothMedian","smooth5","smooth95","date"
285,1762.55950560659,1357.51852541677,2552.93359745476,2021-10-13
286,1814.41159366469,1363.43330724029,2578.51010087433,2021-10-14
287,1951.90614166178,1388.54104869492,2587.56515231403,2021-10-15
288,1962.89230196916,1432.84174978066,2568.48471786034,2021-10-16
289,1984.03234837265,1468.33287297553,2509.47560325997,2021-10-17
290,1861.43390019442,1485.64489361732,2410.53780851293,2021-10-18
291,1815.47167900411,1484.777811706,2298.60848305346,2021-10-19
292,1835.91721985619,1467.25394668635,2190.3424205907,2021-10-20
293,1741.6618357324,1442.46482989813,2088.14350360292,2021-10-21
294,1574.78863200498,1399.00715505554,2000.95092182277,2021-10-22
295,1529.32523156975,1336.88092215856,1929.98283135729,2021-10-23
296,1471.11018786521,1262.1537581667,1872.08658516378,2021-10-24
297,1409.24984079081,1202.78972854504,1834.19812936448,2021-10-25
298,1339.91245664915,1158.78883329359,1811.75331221445,2021-10-26
299,1303.90413032602,1128.62875296757,1805.64296574528,2021-10-27
300,1305.51629950936,1105.65990715859,1811.03866303896,2021-10-28
301,1309.02982810019,1101.28560215245,1840.29727796981,2021-10-29
302,1325.30351403288,1115.50583794915,1905.34303886242,2021-10-30
303,1319.06975494645,1148.32061454869,2009.32859275952,2021-10-31
304,1350.4462485456,1210.84881072203,2145.31799353887,2021-11-01
305,1586.72339229159,1272.2487205964,2317.87539294538,2021-11-02
306,1780.90067645494,1330.20187330088,2492.973574195,2021-11-03
307,1945.51384069557,1392.84992847488,2673.03708172745,2021-11-04
308,2167.63000911358,1462.95630329248,2836.76985193578,2021-11-05
309,2396.20022119965,1540.5209977537,2984.02103110075,2021-11-06
310,2481.22323530448,1618.3590677032,3072.2770344282,2021-11-07
311,2527.64811986191,1629.36501498442,3101.53786191812,2021-11-08
312,2497.91377151429,1644.57773773933,3071.8035135705,2021-11-09
313,2469.42500857081,1666.31570683888,3040.34476428638,2021-11-10
314,2442.18183103147,1686.43726264364,3001.85881445299,2021-11-11
315,2322.09961874107,1702.17898797953,2958.9970638767,2021-11-12
316,2154.37018872325,1713.54088284653,2911.75951255753,2021-11-13
317,2219.75562487572,1715.44160481259,2904.58926704181,2021-11-14
318,2351.1712941493,1745.27323246045,2934.59204470131,2021-11-15
319,2418.34709498402,1762.83857352092,3025.43046927338,2021-11-16
320,2459.29797334567,1768.13762799397,3176.73293385894,2021-11-17
321,2541.0674334131,1787.87963019015,3248.93766275971,2021-11-18
322,2535.66168797497,1822.06458010944,3249.63281411994,2021-11-19
323,2633.58234838768,1821.12109093442,3181.86977881036,2021-11-20
324,2569.650223356,1808.69916773341,3130.26356698294,2021-11-21
325,2400.73655711568,1762.03137354457,3097.70846126594,2021-11-22
326,2257.19233096324,1715.11598642327,3133.794859853,2021-11-23
327,2278.29424529424,1667.9530063695,3223.16166856877,2021-11-24
328,2260.57451780736,1652.43092813004,3354.09088376623,2021-11-25
329,2387.43360667527,1668.54975170491,3516.34294749471,2021-11-26
330,2504.11259485006,1781.34486504283,3720.41715165048,2021-11-27
331,2777.79660651518,1905.60570613421,3922.95116379954,2021-11-28
332,3038.67221869474,1990.27286841216,4185.23220593213,2021-11-29
333,3234.49070171914,2073.13793116548,4402.05526292357,2021-11-30
334,3348.39775707507,2154.20089439418,4548.3638519906,2021-12-01
335,3516.37510446889,2174.86402904095,4780.74055209133,2021-12-02
336,3616.94407253761,2187.46115142044,4946.39189887578,2021-12-03
337,3629.89294278286,2154.34608347053,5031.76720957698,2021-12-04
338,3548.45817184341,2097.32928902923,5065.70470439026,2021-12-05
339,3666.68097346035,2094.10433796677,4990.64347838423,2021-12-06
340,3417.63515335449,2069.3563403048,4896.80468989843,2021-12-07
