"t","smoothMedian","smooth5","smooth95","date"
271,145.561520634948,123.322839650654,152.784047927447,2021-09-29
272,144.048571984541,119.541405455194,152.786438564135,2021-09-30
273,140.775792768657,115.935815594388,152.031254582222,2021-10-01
274,136.893557165144,112.459879154354,150.453245925798,2021-10-02
275,132.064402130173,108.915821865223,147.974170254416,2021-10-03
276,125.192780077238,106.082483421456,144.292116134804,2021-10-04
277,118.441940527258,103.907806963166,139.407083566963,2021-10-05
278,114.625308981908,102.206471390105,134.61758520419,2021-10-06
279,112.226253745096,100.978476702271,130.780078494492,2021-10-07
280,111.244774816824,100.272697991753,127.155953542406,2021-10-08
281,111.445278013395,100.243474687706,124.473664999826,2021-10-09
282,112.876252641816,101.025520094011,122.545692530499,2021-10-10
283,113.688783898306,101.536723864566,120.881243989008,2021-10-11
284,113.204756888521,101.829142859259,120.271467152998,2021-10-12
285,111.424171612459,102.088098178339,120.754903205733,2021-10-13
286,109.863659766213,102.28012614619,121.630837141897,2021-10-14
287,108.064502921108,102.382404355927,123.646337124937,2021-10-15
288,106.477851046103,102.13796617436,126.072948502962,2021-10-16
289,104.87812915672,101.609872567476,129.098191612222,2021-10-17
290,105.578595992469,102.158263282705,133.224252576855,2021-10-18
291,108.579251553351,103.783138320046,137.638727168551,2021-10-19
292,113.880095839365,106.484497679499,142.279372446936,2021-10-20
293,121.481128850512,109.959298274974,146.745609103578,2021-10-21
294,130.443944785902,113.856117615415,151.923809451743,2021-10-22
295,138.559151508027,118.390045300114,158.571557511382,2021-10-23
296,146.052324001368,123.56108132907,166.593883895858,2021-10-24
297,153.703031501478,130.982273379826,175.979394626452,2021-10-25
298,162.280999610862,140.392208645424,186.749346153827,2021-10-26
299,171.786228329522,150.760525297152,199.089470326852,2021-10-27
300,182.218717657456,162.423730096713,214.319993418976,2021-10-28
301,194.975591824229,175.707192849963,231.5173641571,2021-10-29
302,211.815092998388,190.610913556902,250.541611280218,2021-10-30
303,232.737221179933,207.134892217529,270.857142181498,2021-10-31
304,246.638787323282,222.367096242487,293.238361011918,2021-11-01
305,268.385411509945,237.57622047115,317.703665559286,2021-11-02
306,297.977093739924,253.792626732233,343.995491526777,2021-11-03
307,329.818085484022,270.348959567267,371.038449506685,2021-11-04
308,355.580047173188,287.583656357834,395.004655702469,2021-11-05
309,380.120791900142,305.576566796982,418.707429994572,2021-11-06
310,392.151630002568,322.754627407835,442.846149864013,2021-11-07
311,420.952162607242,339.687122466811,466.646411159814,2021-11-08
312,452.460107507019,355.366769941488,490.089816094166,2021-11-09
313,469.956083588502,369.793569831868,507.494433438829,2021-11-10
314,479.035839380887,383.634877596418,518.860263193802,2021-11-11
315,488.027714453225,396.395291885691,528.043909847469,2021-11-12
316,492.073895712796,407.970087584887,532.934524422129,2021-11-13
317,502.983715569017,419.932328170881,532.473228683967,2021-11-14
318,503.744807555655,428.88323222819,530.51106613464,2021-11-15
319,494.593503371848,434.302157009711,527.096688645152,2021-11-16
320,492.249184130993,436.189102515444,529.920273535834,2021-11-17
321,496.711849833091,434.76720135129,538.519352028739,2021-11-18
322,507.981500478141,429.895907343914,552.389253329601,2021-11-19
323,526.058136066144,421.600095915068,571.342883665756,2021-11-20
324,521.737666438809,409.879767064751,596.370305783465,2021-11-21
325,531.347478875245,406.918310141435,623.620476181073,2021-11-22
326,555.718345522798,413.236367892221,655.755708863246,2021-11-23
327,597.490433704831,428.833940317109,691.216855932448,2021-11-24
328,613.044963633979,453.4878948102,725.104823710258,2021-11-25
329,650.425751340746,486.368738769319,757.924282990943,2021-11-26
330,687.788698812955,522.606571578817,788.566483642825,2021-11-27
331,729.202819734049,532.221496482456,815.58490121417,2021-11-28
332,749.852510958141,538.594759722287,829.810626446189,2021-11-29
333,744.097042296314,535.52855261919,830.137963783452,2021-11-30
334,703.158999674276,511.711139301897,816.283672940281,2021-12-01
